zsem,Vsem_Ev,Vsem_Ei,Vsem_Ec,Vsem_Ef,Esem,Qsem
-0.0,-0.9970781414956457,-0.6555676737128785,-0.2970781414956459,-0.5957848397457638,-0.01615049051163269,0.010442630585938445
0.12076143425702647,-0.9990228623840666,-0.6575123946012993,-0.29902286238406667,-0.5957848397457638,-0.016057158235114066,0.010382283534266755
0.24222889501167372,-1.0009675832724874,-0.6594571154897202,-0.3009675832724875,-0.5957848397457638,-0.015963284439076065,0.010321586345347413
0.3644148790312173,-1.0029123041609083,-0.661401836378141,-0.3029123041609083,-0.5957848397457638,-0.015868859836082033,0.010260533014082932
0.4873322537328222,-1.004857025049329,-0.6633465572665618,-0.30485702504932916,-0.5957848397457638,-0.015773874884902086,0.010199117371277462
0.6109942725810897,-1.0068017459377496,-0.6652912781549826,-0.30680174593774995,-0.5957848397457638,-0.015678319781484644,0.010137333077799144
0.7354145913052064,-1.0087464668261708,-0.6672359990434035,-0.3087464668261708,-0.5957848397457638,-0.015582184449555113,0.010075173618501385
0.8606072849887232,-1.0106911877145914,-0.6691807199318243,-0.3106911877145916,-0.5957848397457638,-0.015485458530825082,0.010012632295892287
0.9865868660890428,-1.0126359086030121,-0.6711254408202451,-0.31263590860301244,-0.5957848397457638,-0.015388131374794311,0.009949702223540781
1.1133683034480746,-1.0145806294914332,-0.6730701617086658,-0.31458062949143323,-0.5957848397457638,-0.015290192028127186,0.00988637631920764
1.2409670423603036,-1.016525350379854,-0.6750148825970868,-0.316525350379854,-0.5957848397457638,-0.0151916292235844,0.00982264729768888
1.3693990257697266,-1.0184700712682746,-0.6769596034855075,-0.31847007126827487,-0.5957848397457638,-0.015092431368489733,0.009758507663358583
1.4986807166728,-1.0204147921566955,-0.6789043243739282,-0.3204147921566957,-0.5957848397457638,-0.014992586532710852,0.009693949702397486
1.6288291218107118,-1.0223595130451162,-0.680849045262349,-0.3223595130451165,-0.5957848397457638,-0.014892082436132154,0.00962896547469314
1.7598618167411544,-1.024304233933537,-0.68279376615077,-0.32430423393353736,-0.5957848397457638,-0.014790906435596612,0.009563546805396726
1.891796972387036,-1.026248954821958,-0.6847384870391907,-0.32624895482195815,-0.5957848397457638,-0.014689045511292522,0.00949768527612096
2.0246533831678635,-1.0281936757103787,-0.6866832079276115,-0.328193675710379,-0.5957848397457638,-0.014586486252559984,0.009431372215762816
2.1584504968282823,-1.0301383965987996,-0.6886279288160325,-0.3301383965987998,-0.5957848397457638,-0.014483214843090767,0.009364598690933989
2.2932084460880837,-1.0320831174872205,-0.6905726497044532,-0.33208311748722064,-0.5957848397457638,-0.01437921704549402,0.009297355495981376
2.428948082248701,-1.0340278383756412,-0.692517370592874,-0.33402783837564143,-0.5957848397457638,-0.014274478185199047,0.009229633142578873
2.5656910109029742,-1.035972559264062,-0.6944620914812948,-0.3359725592640623,-0.5957848397457638,-0.014168983133665014,0.009161421848871044
2.703459629907978,-1.037917280152483,-0.6964068123697157,-0.33791728015248307,-0.5957848397457638,-0.01406271629086616,0.009092711528148393
2.8422771697949396,-1.0398620010409036,-0.6983515332581365,-0.3398620010409039,-0.5957848397457638,-0.013955661567019542,0.009023491777032804
2.9821677368061112,-1.0418067219293246,-0.7002962541465573,-0.34180672192932465,-0.5957848397457638,-0.01384780236352107,0.008953751863151128
3.123156358765818,-1.0437514428177455,-0.7022409750349782,-0.3437514428177455,-0.5957848397457638,-0.013739121553053752,0.008883480712273503
3.265269034012239,-1.0456961637061661,-0.704185695923399,-0.3456961637061664,-0.5957848397457638,-0.013629601458830739,0.00881266689489227
3.4085327836377335,-1.047640884594587,-0.7061304168118198,-0.34764088459458714,-0.5957848397457638,-0.013519223832933898,0.008741298612216059
3.5529757073092774,-1.0495856054830077,-0.7080751377002406,-0.34958560548300793,-0.5957848397457638,-0.013407969833706944,0.008669363681552588
3.698627042966768,-1.0515303263714286,-0.7100198585886613,-0.3515303263714288,-0.5957848397457638,-0.01329582000216039,0.008596849521052486
3.845517230726222,-1.0534750472598495,-0.7119645794770822,-0.35347504725984963,-0.5957848397457638,-0.013182754237343608,0.008523743133785313
3.9936779813474037,-1.0554197681482702,-0.713909300365503,-0.3554197681482704,-0.5957848397457638,-0.013068751770637363,0.008450031091117532
4.143142349661695,-1.0573644890366911,-0.7158540212539238,-0.3573644890366912,-0.5957848397457638,-0.012953791138918144,0.00837569951536104
4.293944813396518,-1.059309209925112,-0.7177987421423447,-0.35930920992511206,-0.5957848397457638,-0.012837850156543436,0.008300734061659319
4.446121357877976,-1.0612539308135327,-0.7197434630307655,-0.3612539308135329,-0.5957848397457638,-0.012720905886104951,0.008225119899076977
4.599709567144106,-1.0631986517019536,-0.7216881839191863,-0.3631986517019537,-0.5957848397457638,-0.012602934607894425,0.008148841690856851
4.75474872205811,-1.0651433725903743,-0.7236329048076071,-0.3651433725903745,-0.5957848397457638,-0.012483911788024304,0.008071883573807394
4.911279906074985,-1.0670880934787952,-0.725577625696028,-0.36708809347879534,-0.5957848397457638,-0.012363812045143106,0.007994229136781397
5.069346119387025,-1.069032814367216,-0.7275223465844488,-0.3690328143672162,-0.5957848397457638,-0.012242609115682705,0.007915861398205477
5.228992402255089,-1.0709775352556368,-0.7294670674728696,-0.370977535255637,-0.5957848397457638,-0.012120275817572072,0.007836762782618
5.390265968424289,-1.0729222561440577,-0.7314117883612904,-0.37292225614405783,-0.5957848397457638,-0.011996784012349321,0.007756915096171386
5.55321634962696,-1.0748669770324786,-0.7333565092497113,-0.3748669770324786,-0.5957848397457638,-0.01187210456560097,0.007676299501052809
5.717895552293708,-1.0768116979208993,-0.7353012301381321,-0.37681169792089947,-0.5957848397457638,-0.011746207305654382,0.007594896488775432
5.884358227727588,-1.0787564188093202,-0.7372459510265529,-0.3787564188093202,-0.5957848397457638,-0.011619060980446341,0.007512685852290378
6.052661857149256,-1.0807011396977408,-0.7391906719149737,-0.3807011396977411,-0.5957848397457638,-0.011490633212487418,0.007429646656867447
6.222866953195525,-1.0826458605861617,-0.7411353928033946,-0.38264586058616185,-0.5957848397457638,-0.011360890451838614,0.00734575720969063
6.395037279653273,-1.0845905814745826,-0.7430801136918154,-0.38459058147458275,-0.5957848397457638,-0.011229797927013296,0.007260995028112135
6.56924009143971,-1.0865353023630033,-0.7450248345802362,-0.3865353023630035,-0.5957848397457638,-0.011097319593713972,0.0071753368065064676
6.745546397103123,-1.0884800232514242,-0.7469695554686571,-0.38848002325142433,-0.5957848397457638,-0.010963418081309767,0.007088758381663679
6.924031246421518,-1.0904247441398451,-0.7489142763570779,-0.39042474413984524,-0.5957848397457638,-0.010828054636956788,0.007001234696658553
7.104774046026928,-1.0923694650282658,-0.7508589972454986,-0.392369465028266,-0.5957848397457638,-0.010691189067259644,0.00691273976312995
7.287858906389071,-1.0943141859166865,-0.7528037181339194,-0.39431418591668677,-0.5957848397457638,-0.01055277967736843,0.006823246621901947
7.473375023963519,-1.0962589068051074,-0.7547484390223401,-0.3962589068051076,-0.5957848397457638,-0.010412783207401343,0.0067327273018758
7.661417102858708,-1.0982036276935283,-0.7566931599107611,-0.39820362769352846,-0.5957848397457638,-0.010271154766078922,0.00664115277711898
7.852085821017969,-1.100148348581949,-0.7586378807991819,-0.40014834858194925,-0.5957848397457638,-0.01012784776145144,0.006548492922074684
8.04548834666478,-1.10209306947037,-0.7605826016876027,-0.40209306947037005,-0.5957848397457638,-0.00998281382859664,0.0064547164648124334
8.24173891164392,-1.1040377903587908,-0.7625273225760236,-0.4040377903587909,-0.5957848397457638,-0.009836002754160184,0.006359790938237227
8.440959449334532,-1.1059825112472115,-0.7644720434644444,-0.40598251124721174,-0.5957848397457638,-0.009687362397606617,0.00626368262917175
8.643280306046384,-1.1079272321356324,-0.7664167643528652,-0.40792723213563253,-0.5957848397457638,-0.009536838609043684,0.00616635652522299
8.848841036278413,-1.109871953024053,-0.7683614852412859,-0.4098719530240534,-0.5957848397457638,-0.009384375143477766,0.006067776259341277
9.057791293969427,-1.111816673912474,-0.7703062061297069,-0.4118166739124742,-0.5957848397457638,-0.009229913571353167,0.005967904051976511
9.270291833967487,-1.1137613948008949,-0.7722509270181277,-0.413761394800895,-0.5957848397457638,-0.009073393185222569,0.0058667006507328754
9.486515640465786,-1.1157061156893155,-0.7741956479065484,-0.4157061156893158,-0.5957848397457638,-0.008914750902390614,0.005764125267419852
9.706649202198191,-1.1176508365777365,-0.7761403687949692,-0.41765083657773666,-0.5957848397457638,-0.00875392116336701,0.005660135512393732
9.930893957882681,-1.1195955574661574,-0.7780850896833902,-0.41959555746615745,-0.5957848397457638,-0.008590835825959752,0.005554687326080102
10.159467939906076,-1.121540278354578,-0.7800298105718109,-0.4215402783545783,-0.5957848397457638,-0.008425424054833272,0.0054477349075640535
10.39260764976403,-1.123484999242999,-0.7819745314602317,-0.42348499924299904,-0.5957848397457638,-0.008257612206350356,0.005339230640130915
10.630570205571257,-1.1254297201314196,-0.7839192523486525,-0.42542972013141994,-0.5957848397457638,-0.00808732370851035,0.0052291250136363675
10.873635810382705,-1.1273744410198405,-0.7858639732370734,-0.4273744410198407,-0.5957848397457638,-0.007914478935790113,0.005117366543580745
11.122110600566488,-1.1293191619082614,-0.7878086941254941,-0.4293191619082615,-0.5957848397457638,-0.007738995078687482,0.005003901686758069
11.376329946637417,-1.131263882796682,-0.7897534150139149,-0.4312638827966823,-0.5957848397457638,-0.0075607860077605725,0.0048886747533461936
11.636662295582875,-1.133208603685103,-0.7916981359023357,-0.43320860368510317,-0.5957848397457638,-0.007379762131949378,0.0047716278152999765
11.903513664845777,-1.135153324573524,-0.7936428567907566,-0.43515332457352407,-0.5957848397457638,-0.007195830250959234,0.004652700610904949
12.177332925196762,-1.1370980454619446,-0.7955875776791774,-0.4370980454619448,-0.5957848397457638,-0.007008893401478561,0.004531830445344356
12.458618044673578,-1.1390427663503655,-0.7975322985675982,-0.4390427663503656,-0.5957848397457638,-0.006818850696996117,0.0044089520871277155
12.747923511266693,-1.1409874872387862,-0.799477019456019,-0.44098748723878645,-0.5957848397457638,-0.006625597160975414,0.004283997660224274
13.045869211814818,-1.142932208127207,-0.8014217403444399,-0.4429322081272073,-0.5957848397457638,-0.006429023553136411,0.0041568965317397046
13.35315112389337,-1.144876929015628,-0.8033664612328607,-0.4448769290156281,-0.5957848397457638,-0.006229016188586702,0.004027575194969445
13.670554283820428,-1.1468216499040487,-0.8053111821212815,-0.4468216499040489,-0.5957848397457638,-0.006025456749536427,0.003895957147656777
13.998968638087764,-1.1487663707924696,-0.8072559030097024,-0.4487663707924697,-0.5957848397457638,-0.005818222089322835,0.003761962765278465
14.339408583406069,-1.1507110916808905,-0.8092006238981232,-0.4507110916808906,-0.5957848397457638,-0.005607184028462009,0.0036255091691752947
14.693037275735835,-1.1526558125693112,-0.811145344786544,-0.45265581256931137,-0.5957848397457638,-0.005392209142436519,0.0034865100893392066
15.06119717688164,-1.154600533457732,-0.8130900656749648,-0.45460053345773216,-0.5957848397457638,-0.005173158540918871,0.0033448757216629553
15.44544886352246,-1.1565452543461527,-0.8150347865633856,-0.456545254346153,-0.5957848397457638,-0.004949887638121328,0.0032005125794522353
15.847620934519458,-1.1584899752345736,-0.8169795074518065,-0.45848997523457385,-0.5957848397457638,-0.004722245913953293,0.00305332333899414
16.26987505715512,-1.1604346961229945,-0.8189242283402273,-0.46043469612299465,-0.5957848397457638,-0.004490076665657547,0.0029032066789694043
16.714792020775036,-1.1623794170114152,-0.8208689492286481,-0.4623794170114155,-0.5957848397457638,-0.004253216749586631,0.002750057113489431
17.185487504748043,-1.1643241378998361,-0.822813670117069,-0.4643241378998363,-0.5957848397457638,-0.004011496312770139,0.0025937648185323085
17.685770792348727,-1.166268858788257,-0.8247583910054898,-0.46626885878825713,-0.5957848397457638,-0.0037647385139129323,0.0024342154515450266
18.220367091116895,-1.1682135796766777,-0.8267031118939105,-0.46821357967667787,-0.5957848397457638,-0.003512759233453101,0.0022712899639719193
18.79523673500111,-1.1701583005650986,-0.8286478327823313,-0.47015830056509866,-0.5957848397457638,-0.0032553667722968393,0.0021048644064618005
19.41804680926813,-1.1721030214535195,-0.8305925536707522,-0.4721030214535196,-0.5957848397457638,-0.002992361538835401,0.001934809726498483
20.098891848853995,-1.1740477423419402,-0.832537274559173,-0.47404774234194036,-0.5957848397457638,-0.002723535723836771,0.0017609915581913004
20.851440301769554,-1.175992463230361,-0.8344819954475938,-0.47599246323036115,-0.5957848397457638,-0.0024486729627915815,0.0015832700039537617
21.694849536270155,-1.177937184118782,-0.8364267163360147,-0.477937184118782,-0.5957848397457638,-0.002167547985279302,0.0014014994077897313
22.657164759298823,-1.1798819050072027,-0.8383714372244355,-0.47988190500720285,-0.5957848397457638,-0.0018799262509065252,0.001215528119897362
23.781839245414016,-1.1818266258956236,-0.8403161581128563,-0.48182662589562364,-0.5957848397457638,-0.0015855635713542982,0.00102519825229137
25.141606940697343,-1.1837713467840443,-0.8422608790012771,-0.48377134678404443,-0.5957848397457638,-0.0012842057180560873,0.0008303454251343257
26.872643347731824,-1.185716067672465,-0.8442055998896978,-0.4857160676724653,-0.5957848397457638,-0.0009755880150116738,0.0006307985034570928
29.2798865049696,-1.187660788560886,-0.8461503207781188,-0.4876607885608861,-0.5957848397457638,-0.0006594349162253816,0.000426379323937622
33.3314159915691,-1.1896055094493068,-0.8480950416665396,-0.4896055094493069,-0.5957848397457638,-0.00033545956723920594,0.00021690241139578071
60.21696104226226,-1.1915502303377274,-0.8500397625549603,-0.4915502303377277,-0.5957848397457638,-3.363350212158745e-06,2.1746846494485126e-06
